geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
78035,-15.6047985,-56.13063975,sao paulo,MT
78058,-15.56910378,-56.04397592,sao paulo,MT
78099,-15.63309371,-55.95563838,sao paulo,MT
78030,-15.6112839,-56.1227759,sao paulo,MT
78085,-15.63880151,-56.05865253,sao paulo,MT
78077,-15.60562545,-56.04527637,sao paulo,MT
78028,-15.58538602,-56.03632369,sao paulo,MT
78089,-15.64331917,-55.99506284,sao paulo,MT
78032,-15.59797062,-56.10709845,sao paulo,MT
78061,-15.60353706,-56.06588976,sao paulo,MT
78098,-15.67408849,-56.04097907,sao paulo,MT
78091,-15.64900843,-55.98678,sao paulo,MT
78031,-15.60563093,-56.11286693,sao paulo,MT
78051,-15.59811994,-56.07537978,sao paulo,MT
78093,-15.66025274,-56.0423031,sao paulo,MT
78057,-15.668828,-56.04435942,sao paulo,MT
78052,-15.585558,-56.02545709,sao paulo,MT
78094,-15.63543122,-56.04641783,sao paulo,MT
78087,-15.61468613,-56.05174308,sao paulo,MT
78096,-15.64704972,-56.04300531,sao paulo,MT
78074,-15.55981786,-56.03302684,sao paulo,MT
78042,-15.60996485,-56.11672105,sao paulo,MT
78000,-15.64953229,-56.03290125,sao paulo,MT
78195,-15.126564,-55.5829235,sao paulo,MT
78110,-15.64448743,-56.13548099,sao paulo,MT
78115,-15.63073661,-56.10919863,sao paulo,MT
78118,-15.6220384,-56.16533097,sao paulo,MT
78125,-15.65434818,-56.12330891,sao paulo,MT
78143,-15.62280268,-56.1665061,sao paulo,MT
78135,-15.65539434,-56.14312061,sao paulo,MT
78120,-15.66860727,-56.09125165,sao paulo,MT
78130,-15.66774975,-56.13945455,sao paulo,MT
78175,-16.26829226,-56.6416577,sao paulo,MT
78140,-15.63860293,-56.14392048,sao paulo,MT
78134,-15.62500228,-56.0973715,sao paulo,MT
78180,-15.84084694,-56.08083712,sao paulo,MT
78149,-15.6770065,-56.18480004,sao paulo,MT
78150,-15.62213865,-56.16308517,sao paulo,MT
78158,-15.63984091,-56.17387192,sao paulo,MT
78128,-15.67247534,-56.12700876,sao paulo,MT
78138,-15.65431142,-56.15852255,sao paulo,MT
78117,-15.60220447,-56.18164676,sao paulo,MT
78148,-15.65796197,-56.17287057,sao paulo,MT
78142,-15.62851131,-56.15995698,sao paulo,MT
78144,-15.65233286,-56.14176417,sao paulo,MT
78178,-16.0769966,-56.56962067,sao paulo,MT
78165,-15.62491395,-56.14790736,sao paulo,MT
78145,-15.66452496,-56.13866599,sao paulo,MT
78190,-16.19543385,-55.95122531,sao paulo,MT
78170,-15.77619707,-56.34772522,sao paulo,MT
78104,-14.63333,-57.06667,sao paulo,MT
78132,-15.70048608,-56.13055356,sao paulo,MT
78141,-15.63923805,-56.1426264,sao paulo,MT
78152,-15.664305,-56.1902435,sao paulo,MT
78131,38.81681629,-9.394624511,sao paulo,MT
78116,-15.63960828,-56.10487359,sao paulo,MT
78250,-15.22808721,-59.33680786,sao paulo,MT
78255,-15.33873284,-58.87402461,sao paulo,MT
78290,-15.447553,-58.74141789,sao paulo,MT
78280,-15.66961693,-58.08260701,sao paulo,MT
78293,-15.77025869,-58.31124438,sao paulo,MT
78200,-16.08582237,-57.69673562,sao paulo,MT
78285,-15.62669892,-58.18148595,sao paulo,MT
78237,-15.68451319,-57.85404386,sao paulo,MT
78260,-15.47023162,-58.35391782,sao paulo,MT
78275,-15.24110305,-58.11199041,sao paulo,MT
78270,-15.12843778,-58.12916902,sao paulo,MT
78278,-15.32022319,-58.00504786,sao paulo,MT
78243,-14.47829768,-59.58378259,sao paulo,MT
78245,-15.162474,-59.963822,sao paulo,MT
78295,-15.50046834,-58.57872097,sao paulo,MT
78253,-15.29567239,-59.0637644,sao paulo,MT
78265,-15.12581872,-58.3803166,sao paulo,MT
78254,-14.54497078,-59.5380518,sao paulo,MT
78240,-15.47335328,-59.08996995,sao paulo,MT
78284,-15.77153396,-58.1214098,sao paulo,MT
78320,-11.4187596,-58.77167173,sao paulo,MT
78300,-14.6262593,-57.49943277,sao paulo,MT
78370,-14.78307203,-57.29076189,sao paulo,MT
78380,-14.72790787,-57.0449658,sao paulo,MT
78390,-15.06784579,-57.18876611,sao paulo,MT
78330,-9.890188362,-58.55700575,sao paulo,MT
78360,-13.65792392,-57.88838991,sao paulo,MT
78365,-13.5450295,-58.82216834,sao paulo,MT
78335,-9.455182577,-59.21982588,sao paulo,MT
78310,-13.66662056,-59.78814128,sao paulo,MT
78325,-10.18305119,-59.44159302,sao paulo,MT
78307,-13.72117364,-59.26540356,sao paulo,MT
78398,-15.32934447,-57.20481984,sao paulo,MT
78345,-11.13259649,-58.60819714,sao paulo,MT
78350,-12.11998289,-58.01209424,sao paulo,MT
78340,-10.32918257,-58.49462441,sao paulo,MT
78338,-10.84656486,-61.45891835,sao paulo,MT
78361,-15.5940538,-56.11643428,sao paulo,MT
78400,-14.3982553,-56.43550892,sao paulo,MT
78455,-13.06279488,-55.91547787,sao paulo,MT
78470,-14.82155435,-56.42964414,sao paulo,MT
78450,-13.527606,-56.084174,sao paulo,MT
78460,-14.70608766,-56.33191763,sao paulo,MT
78410,-14.51487561,-56.48273041,sao paulo,MT
78430,-14.45316292,-56.79901391,sao paulo,MT
78420,-14.45975757,-56.84253192,sao paulo,MT
78435,-13.44677493,-56.7258733,sao paulo,MT
78490,-15.23417776,-56.49173796,sao paulo,MT
78453,-13.80126,-55.2777605,sao paulo,MT
78445,-13.00594117,-57.09185429,sao paulo,MT
78425,-14.49464513,-57.00150473,sao paulo,MT
78415,-14.364081,-56.97297352,sao paulo,MT
78402,-14.37805382,-56.39108014,sao paulo,MT
78480,-15.19958939,-56.36694096,sao paulo,MT
78515,-10.64508109,-55.70911015,sao paulo,MT
78550,-11.87417056,-55.49899532,sao paulo,MT
78500,-10.81316505,-55.45730481,sao paulo,MT
78552,-11.82931725,-55.49644289,sao paulo,MT
78580,-9.860566767,-56.09067712,sao paulo,MT
78557,-11.87756485,-55.50507778,sao paulo,MT
78595,-9.574699035,-57.39591904,sao paulo,MT
78520,-9.948511832,-54.9145735,sao paulo,MT
78575,-11.25431289,-57.51090241,sao paulo,MT
78593,-9.984427672,-57.46627167,sao paulo,MT
78525,-10.17614413,-54.93721744,sao paulo,MT
78578,-12.24317579,-56.15196603,sao paulo,MT
78530,-10.23426786,-54.99564958,sao paulo,MT
78563,-11.30734387,-56.82605694,sao paulo,MT
78559,-11.888388,-55.52278875,sao paulo,MT
78555,-11.84970022,-55.53747893,sao paulo,MT
78556,-11.86494979,-55.52161626,sao paulo,MT
78528,-9.97538739,-55.17068079,sao paulo,MT
78508,-10.3110604,-55.40503661,sao paulo,MT
78573,-12.74937316,-56.51093036,sao paulo,MT
78565,-9.848480734,-57.81539554,sao paulo,MT
78535,-11.076993,-54.516573,sao paulo,MT
78543,-11.52887155,-54.36488819,sao paulo,MT
78540,-11.50494168,-54.8819308,sao paulo,MT
78553,-11.82436664,-55.51232146,sao paulo,MT
78560,-11.53733922,-57.40768643,sao paulo,MT
78505,-10.59408666,-55.11634269,sao paulo,MT
78548,-10.8522914,-55.18307275,sao paulo,MT
78579,-12.23474559,-56.64271219,sao paulo,MT
78558,-11.9887672,-55.51461443,sao paulo,MT
78590,-9.710976,-56.6764505,sao paulo,MT
78510,-11.00522467,-55.23879908,sao paulo,MT
78587,-9.971929999,-55.821921,sao paulo,MT
78570,-11.386974,-57.3338195,sao paulo,MT
78545,-11.97274055,-55.27989145,sao paulo,MT
78551,-11.6986986,-55.44550215,sao paulo,MT
78518,-10.4775,-56.07806,sao paulo,MT
78655,-10.87824537,-51.63245014,sao paulo,MT
78690,-14.66414692,-52.35601266,sao paulo,MT
78600,-15.87636438,-52.26320605,sao paulo,MT
78635,-14.04760216,-52.15582598,sao paulo,MT
78640,-13.55856771,-52.26752496,sao paulo,MT
78685,-15.72717824,-51.83688663,sao paulo,MT
78613,-16.49360117,-52.69291792,sao paulo,MT
78652,-10.64569531,-51.56820333,sao paulo,MT
78663,-10.80459886,-52.7372811,sao paulo,MT
78630,-14.53957411,-52.79620928,sao paulo,MT
78678,-12.23517403,-51.70943283,sao paulo,MT
78650,-10.47520767,-50.51222786,sao paulo,MT
78643,-12.361719,-52.5905855,sao paulo,MT
78658,-11.05317157,-51.82774034,sao paulo,MT
78645,-10.018944,-51.11135861,sao paulo,MT
78665,-11.67223543,-51.37828853,sao paulo,MT
78668,-12.09442625,-51.40000353,sao paulo,MT
78664,-10.15206451,-52.39554836,sao paulo,MT
78674,-12.28870318,-50.96966152,sao paulo,MT
78625,-14.91082361,-53.02000531,sao paulo,MT
78680,-14.39305807,-51.00008028,sao paulo,MT
78698,-15.90377488,-52.25528287,sao paulo,MT
78675,-12.92946116,-51.82375026,sao paulo,MT
78670,-11.62470681,-50.69182398,sao paulo,MT
78610,-16.76497086,-52.84042927,sao paulo,MT
78695,-16.19729424,-52.55604909,sao paulo,MT
78628,-14.79610162,-53.61654891,sao paulo,MT
78660,-11.22154775,-50.66594438,sao paulo,MT
78620,-15.71102651,-52.75392314,sao paulo,MT
78615,-16.86122092,-53.0340611,sao paulo,MT
78638,-13.98898493,-51.79955411,sao paulo,MT
78740,-16.47895712,-54.61738314,sao paulo,MT
78735,-16.47080636,-54.60588195,sao paulo,MT
78700,-16.46513643,-54.63210004,sao paulo,MT
78785,-17.82888637,-53.28680659,sao paulo,MT
78716,-16.43835474,-54.64391534,sao paulo,MT
78790,-17.20545583,-54.15206418,sao paulo,MT
78746,-16.467935,-54.68458217,sao paulo,MT
78760,-16.35138322,-53.75579261,sao paulo,MT
78715,-16.4276533,-54.6467846,sao paulo,MT
78780,-17.31333146,-53.22048331,sao paulo,MT
78710,-16.45869889,-54.64199897,sao paulo,MT
78718,-16.4541465,-54.62769825,sao paulo,MT
78795,-16.62081148,-54.47056285,sao paulo,MT
78721,-16.47014268,-54.59448609,sao paulo,MT
78705,-16.4590429,-54.65601572,sao paulo,MT
78730,-16.46016862,-54.60875268,sao paulo,MT
78714,-16.44114969,-54.63037526,sao paulo,MT
78745,-16.47320148,-54.64680164,sao paulo,MT
78775,-16.08452383,-53.55520992,sao paulo,MT
78750,-16.45301375,-54.67596894,sao paulo,MT
78720,-16.43064706,-54.61854276,sao paulo,MT
78725,-16.44474318,-54.61625975,sao paulo,MT
78770,-16.94448632,-53.52314558,sao paulo,MT
78747,-16.43995089,-54.67466215,sao paulo,MT
78719,-16.43237013,-54.62605038,sao paulo,MT
78739,-16.47910645,-54.64405766,sao paulo,MT
78736,-16.47037465,-54.57044401,sao paulo,MT
78731,-16.46708744,-54.5820184,sao paulo,MT
78773,-16.56233443,-54.29882173,sao paulo,MT
78711,-16.44009506,-54.66283262,sao paulo,MT
78717,-16.42894091,-54.63497384,sao paulo,MT
78752,-16.14475,-54.661085,sao paulo,MT
78734,-16.50082711,-54.57542509,sao paulo,MT
78744,-16.48586574,-54.64315736,sao paulo,MT
78850,-15.57215552,-54.3059043,sao paulo,MT
78880,-12.28572325,-55.29597685,sao paulo,MT
78840,-15.54637984,-55.17620692,sao paulo,MT
78885,-12.38701116,-54.93962848,sao paulo,MT
78875,-13.17889949,-53.25223571,sao paulo,MT
78820,-15.96144359,-54.96989318,sao paulo,MT
78890,-12.54115861,-55.74314548,sao paulo,MT
78800,-15.83224485,-54.39610876,sao paulo,MT
78810,-16.05368888,-54.88921944,sao paulo,MT
78870,-14.43518393,-54.05670747,sao paulo,MT
78830,-15.81207911,-54.92272573,sao paulo,MT
78888,-13.105695,-54.8315315,sao paulo,MT
78860,-14.92790354,-54.97203785,sao paulo,MT
78855,-14.66187223,-54.77858503,sao paulo,MT
78896,-21.08686109,-45.54455347,sao paulo,MT
78835,-16.00696253,-54.91857727,sao paulo,MT
78816,-16.1623844,-54.79576667,sao paulo,MT
79093,-20.49766718,-54.68409101,sao paulo,MS
79010,-20.44248184,-54.60767471,sao paulo,MS
79091,-20.49260252,-54.67093026,sao paulo,MS
79062,-20.50936127,-54.56825385,sao paulo,MS
79002,-20.45701824,-54.60285132,sao paulo,MS
79083,-20.5194708,-54.63532447,sao paulo,MS
79032,-20.44010144,-54.57267751,sao paulo,MS
79097,-20.53700651,-54.66821294,sao paulo,MS
79006,-20.47971032,-54.64038652,sao paulo,MS
79031,-20.44583087,-54.55415241,sao paulo,MS
79052,-20.49522153,-54.58451357,sao paulo,MS
79090,-20.48797836,-54.65295544,sao paulo,MS
79060,-20.5229925,-54.5891057,sao paulo,MS
79033,-20.41839641,-54.57017016,sao paulo,MS
79063,-20.51928613,-54.59555053,sao paulo,MS
79074,-20.53208005,-54.63759912,sao paulo,MS
79071,-20.53345349,-54.62179127,sao paulo,MS
79008,-20.44412476,-54.62093081,sao paulo,MS
79040,-20.45746785,-54.57264623,sao paulo,MS
79005,-20.4807309,-54.61764166,sao paulo,MS
79041,-20.47061483,-54.57143722,sao paulo,MS
79014,-20.40607576,-54.59797629,sao paulo,MS
79004,-20.469942,-54.61275384,sao paulo,MS
79020,-20.45741496,-54.59501939,sao paulo,MS
79034,-20.41812893,-54.56358268,sao paulo,MS
79081,-20.50804546,-54.63393183,sao paulo,MS
79051,-20.48227936,-54.59397058,sao paulo,MS
79022,-20.44433913,-54.58973851,sao paulo,MS
79050,-20.48645502,-54.60907201,sao paulo,MS
79017,-20.39772595,-54.56551024,sao paulo,MS
79023,-20.430315,-54.58167937,sao paulo,MS
79018,-20.38555745,-54.55202669,sao paulo,MS
79080,-20.49092264,-54.62800888,sao paulo,MS
79085,-20.52169334,-54.65726588,sao paulo,MS
79094,-20.50848465,-54.663581,sao paulo,MS
79075,-20.54543913,-54.64651862,sao paulo,MS
79070,-20.51302666,-54.61051356,sao paulo,MS
79009,-20.45357016,-54.62807171,sao paulo,MS
79042,-20.5002414,-54.56866584,sao paulo,MS
79065,-20.54989058,-54.57426714,sao paulo,MS
79013,-20.41553184,-54.5833572,sao paulo,MS
79021,-20.45718793,-54.59103899,sao paulo,MS
79096,-20.51785257,-54.68458907,sao paulo,MS
79011,-20.4292908,-54.59572951,sao paulo,MS
79092,-20.496537,-54.663462,sao paulo,MS
79003,-20.46823357,-54.59678136,sao paulo,MS
79044,-20.47528594,-54.54593806,sao paulo,MS
79036,-20.44531227,-54.56891803,sao paulo,MS
79072,-20.53836166,-54.60554058,sao paulo,MS
79046,-20.48170725,-54.55691755,sao paulo,MS
79045,-20.46249148,-54.54699713,sao paulo,MS
79064,-20.55320131,-54.58869086,sao paulo,MS
79073,-20.55004851,-54.61388889,sao paulo,MS
79086,-20.49447603,-54.64579613,sao paulo,MS
79037,-20.43445964,-54.53756263,sao paulo,MS
79035,-20.41250535,-54.56337727,sao paulo,MS
79084,-20.51918515,-54.65175495,sao paulo,MS
79077,-20.54960577,-54.66195854,sao paulo,MS
79082,-20.50888461,-54.64167805,sao paulo,MS
79043,-20.4710555,-54.56572728,sao paulo,MS
79012,-20.41964077,-54.60736384,sao paulo,MS
79076,-20.5344304,-54.65083767,sao paulo,MS
79015,-20.38982568,-54.57227587,sao paulo,MS
79095,-20.52834728,-54.67304609,sao paulo,MS
79048,-20.4934698,-54.60776133,sao paulo,MS
79016,-20.40784352,-54.57503696,sao paulo,MS
79180,-20.44055271,-53.74905865,sao paulo,MS
79116,-20.41382616,-54.63779026,sao paulo,MS
79150,-21.61714748,-55.17180102,sao paulo,MS
79112,-20.43693939,-54.65791328,sao paulo,MS
79170,-20.93756912,-54.96874328,sao paulo,MS
79100,-20.46528633,-54.63647739,sao paulo,MS
79130,-21.78420757,-54.5294252,sao paulo,MS
79190,-20.43592749,-54.86288256,sao paulo,MS
79103,-20.44260776,-54.67455452,sao paulo,MS
79117,-20.42376866,-54.63417793,sao paulo,MS
79102,-20.45550912,-54.65945481,sao paulo,MS
79140,-21.45564531,-54.37083317,sao paulo,MS
79110,-20.45195975,-54.63357131,sao paulo,MS
79115,-20.42995166,-54.65364204,sao paulo,MS
79104,-20.46314915,-54.69600399,sao paulo,MS
79134,-21.65249883,-54.43375249,sao paulo,MS
79118,-20.43862587,-54.6226255,sao paulo,MS
79106,-20.44178964,-54.68840856,sao paulo,MS
79113,-20.4393015,-54.67081692,sao paulo,MS
79108,-20.49532315,-54.73735144,sao paulo,MS
79114,-20.41909487,-54.66661817,sao paulo,MS
79107,-20.43684652,-54.67593486,sao paulo,MS
79125,-20.98079254,-54.50364919,sao paulo,MS
79105,-20.46969606,-54.70696676,sao paulo,MS
79101,-20.46258606,-54.65303413,sao paulo,MS
79152,-21.72651191,-55.49931101,sao paulo,MS
79210,-20.49526145,-55.80300728,sao paulo,MS
79290,-21.12717352,-56.4875076,sao paulo,MS
79200,-20.48230808,-55.79218938,sao paulo,MS
79220,-21.17263311,-55.82811594,sao paulo,MS
79240,-21.48456042,-56.14030991,sao paulo,MS
79280,-21.70001349,-57.88369208,sao paulo,MS
79215,-20.69137526,-55.27780834,sao paulo,MS
79260,-22.10458969,-56.54389097,sao paulo,MS
79230,-21.45584783,-56.11889646,sao paulo,MS
79270,-22.01719539,-57.02713057,sao paulo,MS
79208,-20.12688326,-55.3891013,sao paulo,MS
79332,-19.01253478,-57.65104756,sao paulo,MS
79370,-19.00829513,-57.60017598,sao paulo,MS
79310,-19.01142347,-57.62719816,sao paulo,MS
79302,-19.00261906,-57.64860665,sao paulo,MS
79304,-19.00382449,-57.62978994,sao paulo,MS
79331,-19.00067282,-57.65860306,sao paulo,MS
79303,-19.00613885,-57.64088694,sao paulo,MS
79330,-19.00444813,-57.65584968,sao paulo,MS
79321,-19.00181623,-57.66923514,sao paulo,MS
79301,-19.0044894,-57.65074748,sao paulo,MS
79380,-20.24985885,-56.38199282,sao paulo,MS
79300,-19.00922855,-57.65069773,sao paulo,MS
79320,-19.04234144,-57.64312524,sao paulo,MS
79390,-20.5489191,-56.67547901,sao paulo,MS
79333,-19.00079262,-57.6679947,sao paulo,MS
79311,-19.02431122,-57.64096566,sao paulo,MS
79415,-17.57745411,-54.75176407,sao paulo,MS
79490,-19.39474339,-54.56736124,sao paulo,MS
79400,-18.49857462,-54.75154878,sao paulo,MS
79420,-19.53295275,-54.04186371,sao paulo,MS
79430,-19.92117765,-54.36132932,sao paulo,MS
79410,-18.09915798,-54.55466074,sao paulo,MS
79480,-18.91564078,-54.84394366,sao paulo,MS
79470,-19.44906927,-54.9883803,sao paulo,MS
79460,-19.83292969,-54.82875159,sao paulo,MS
79450,-19.95276386,-54.89133453,sao paulo,MS
79424,-19.014914,-53.89957144,sao paulo,MS
79428,-18.68280673,-53.63837595,sao paulo,MS
79440,-20.09878281,-54.43500607,sao paulo,MS
79570,-20.07590702,-51.0997542,sao paulo,MS
79540,-19.11358228,-51.73572124,sao paulo,MS
79550,-18.53085935,-53.13055155,sao paulo,MS
79530,-18.3260381,-53.70980753,sao paulo,MS
79580,-19.7332523,-51.92623001,sao paulo,MS
79560,-18.78425085,-52.62260113,sao paulo,MS
79556,-19.02894943,-53.0128822,sao paulo,MS
79500,-19.66479726,-51.19225175,sao paulo,MS
79590,-20.275104,-51.70823,sao paulo,MS
79680,-20.43256686,-52.87786501,sao paulo,MS
79670,-21.2546331,-52.03600872,sao paulo,MS
79620,-20.80102247,-51.69872979,sao paulo,MS
79645,-20.77320124,-51.69596596,sao paulo,MS
79640,-20.785329,-51.739974,sao paulo,MS
79690,-21.30575236,-52.82598912,sao paulo,MS
79622,-20.8154406,-51.68255582,sao paulo,MS
79630,-20.7917497,-51.72895036,sao paulo,MS
79610,-20.80886806,-51.69490013,sao paulo,MS
79601,-20.78793811,-51.706061,sao paulo,MS
79603,-20.79387575,-51.70203385,sao paulo,MS
79612,-20.79461417,-51.66673526,sao paulo,MS
79641,-20.76988235,-51.703898,sao paulo,MS
79600,-20.77360666,-51.70160159,sao paulo,MS
79602,-20.79166298,-51.70549512,sao paulo,MS
79621,-20.81637738,-51.71240725,sao paulo,MS
79604,-20.79064359,-51.68963145,sao paulo,MS
79611,-20.80525544,-51.6794658,sao paulo,MS
79654,-20.78844031,-52.05548689,sao paulo,MS
79648,-20.09482147,-51.09659274,sao paulo,MS
79750,-22.25365416,-53.34542436,sao paulo,MS
79780,-21.71718244,-52.42237346,sao paulo,MS
79740,-22.28968689,-53.83391003,sao paulo,MS
79785,-22.15998709,-53.78195528,sao paulo,MS
79700,-22.3763939,-54.51496883,sao paulo,MS
79730,-22.41876193,-54.23092225,sao paulo,MS
79760,-22.29762587,-53.26863138,sao paulo,MS
79790,-22.2806534,-54.16218589,sao paulo,MS
79770,-22.18651867,-52.72017565,sao paulo,MS
79792,-22.26279409,-54.22656528,sao paulo,MS
79720,-22.48019355,-54.30706983,sao paulo,MS
79710,-22.4092557,-54.43828279,sao paulo,MS
79758,-21.75813464,-53.2677827,sao paulo,MS
79765,-22.48735342,-53.35277387,sao paulo,MS
79745,-22.65168167,-53.85883361,sao paulo,MS
79712,-22.49332975,-54.46305521,sao paulo,MS
79742,-22.38533018,-53.59466429,sao paulo,MS
79823,-22.21703391,-54.83238552,sao paulo,MS
79826,-22.22062108,-54.79604722,sao paulo,MS
79878,-22.13468656,-54.61887279,sao paulo,MS
79814,-22.23917589,-54.82255587,sao paulo,MS
79841,-22.22614791,-54.75840783,sao paulo,MS
79825,-22.2208749,-54.80934024,sao paulo,MS
79839,-22.2524708,-54.78868467,sao paulo,MS
79810,-22.23513804,-54.81323981,sao paulo,MS
79801,-22.22650703,-54.79779125,sao paulo,MS
79833,-22.22034087,-54.77424651,sao paulo,MS
79803,-22.22809706,-54.81804153,sao paulo,MS
79802,-22.23326999,-54.81824265,sao paulo,MS
79890,-22.08402073,-54.79918156,sao paulo,MS
79840,-22.22333751,-54.78560037,sao paulo,MS
79804,-22.22713302,-54.81435121,sao paulo,MS
79824,-22.25753938,-54.78643817,sao paulo,MS
79830,-22.22160827,-54.7948683,sao paulo,MS
79811,-22.23973232,-54.80821283,sao paulo,MS
79800,-22.22646958,-54.80873567,sao paulo,MS
79813,-22.25550478,-54.81330783,sao paulo,MS
79880,-22.04248726,-54.6082373,sao paulo,MS
79820,-22.23231027,-54.82983827,sao paulo,MS
79812,-22.24054448,-54.81313435,sao paulo,MS
79822,-22.22525055,-54.84427862,sao paulo,MS
79842,-22.23735362,-54.75199757,sao paulo,MS
79806,-22.22879648,-54.80418985,sao paulo,MS
79831,-22.21168726,-54.7828533,sao paulo,MS
79843,-22.24656822,-54.73466978,sao paulo,MS
79805,-22.22236457,-54.8017279,sao paulo,MS
79896,-22.03194,-54.74444,sao paulo,MS
79862,-22.13322766,-54.61682502,sao paulo,MS
79837,-22.261131,-54.7795305,sao paulo,MS
79864,-22.08620149,-55.35035129,sao paulo,MS
79894,-21.98164951,-54.67663978,sao paulo,MS
79815,-22.24139173,-54.74929125,sao paulo,MS
79821,-22.21467187,-54.85395008,sao paulo,MS
79827,-22.2139133,-54.81125685,sao paulo,MS
79990,-23.09553779,-55.23559163,sao paulo,MS
79980,-23.93083138,-54.28292099,sao paulo,MS
79940,-22.62925764,-54.81300505,sao paulo,MS
79904,-22.52284116,-55.71183062,sao paulo,MS
79950,-23.06589767,-54.20917736,sao paulo,MS
79960,-23.68176829,-54.55762782,sao paulo,MS
79975,-23.63538028,-55.01759248,sao paulo,MS
79925,-23.8871218,-55.42899204,sao paulo,MS
79900,-22.49753872,-55.73970728,sao paulo,MS
79955,-22.85585334,-54.60324544,sao paulo,MS
79970,-23.78273534,-54.28658175,sao paulo,MS
79906,-22.56138304,-55.69592739,sao paulo,MS
79985,-23.88978063,-54.40551412,sao paulo,MS
79903,-22.51326753,-55.70585492,sao paulo,MS
79902,-22.51734398,-55.73643884,sao paulo,MS
79965,-23.48268481,-54.18331635,sao paulo,MS
79935,-23.96715874,-55.02667189,sao paulo,MS
79995,-23.26974243,-55.53278057,sao paulo,MS
79920,-22.56150356,-55.15451113,sao paulo,MS
79930,-22.95445328,-55.62768514,sao paulo,MS
79910,-22.19457384,-55.9475289,sao paulo,MS
79905,-22.55024306,-55.70848919,sao paulo,MS
79901,-22.5091591,-55.74469225,sao paulo,MS
79907,-22.57722805,-55.67917528,sao paulo,MS
79909,-22.62168689,-55.6254048,sao paulo,MS
79944,-22.4974097,-54.75993782,sao paulo,MS
79932,-23.02517,-55.58861,sao paulo,MS
80010,-25.43548786,-49.27021378,sao paulo,PR
80035,-25.40283337,-49.2472307,sao paulo,PR
80060,-25.4321106,-49.25976794,sao paulo,PR
80030,-25.41420519,-49.25949279,sao paulo,PR
80020,-25.42549763,-49.26880419,sao paulo,PR
80050,-25.43910656,-49.23689876,sao paulo,PR
80045,-25.42552958,-49.25447952,sao paulo,PR
80040,-25.4181089,-49.25493314,sao paulo,PR
80061,-25.43361734,-49.26025221,sao paulo,PR
80002,-25.43956347,-49.26196285,sao paulo,PR
80011,-25.43145082,-49.26958204,sao paulo,PR
80006,-25.43398273,-49.259927,sao paulo,PR
80101,-25.43659466,-49.26618736,sao paulo,PR
80240,-25.45315588,-49.2850396,sao paulo,PR
80230,-25.44041155,-49.27281542,sao paulo,PR
80250,-25.43896815,-49.27448441,sao paulo,PR
80210,-25.43871209,-49.2408926,sao paulo,PR
80215,-25.44384908,-49.25520561,sao paulo,PR
80220,-25.45005712,-49.26067391,sao paulo,PR
80231,-25.43956347,-49.26196285,sao paulo,PR
80249,-25.44938172,-49.29320906,sao paulo,PR
80320,-25.45871651,-49.30218888,sao paulo,PR
80310,-25.46402932,-49.30472795,sao paulo,PR
80330,-25.47273494,-49.30563837,sao paulo,PR
80370,-25.4358915,-49.30132235,sao paulo,PR
80440,-25.44103215,-49.29670346,sao paulo,PR
80410,-25.42968293,-49.27463518,sao paulo,PR
80430,-25.43328294,-49.28042347,sao paulo,PR
80420,-25.43489998,-49.28320625,sao paulo,PR
80510,-25.41644421,-49.28185036,sao paulo,PR
80540,-25.39986977,-49.25998715,sao paulo,PR
80530,-25.42149294,-49.2692033,sao paulo,PR
80520,-25.41508585,-49.27648773,sao paulo,PR
80620,-25.45385542,-49.28616872,sao paulo,PR
80610,-25.46921399,-49.29393515,sao paulo,PR
80630,-25.47172126,-49.28024377,sao paulo,PR
80627,-25.56318904,-49.31288868,sao paulo,PR
80611,-25.5632938,-49.31312943,sao paulo,PR
80730,-25.43356127,-49.29695352,sao paulo,PR
80710,-25.4308457,-49.29763029,sao paulo,PR
80740,-25.44145497,-49.31273063,sao paulo,PR
80810,-25.4151088,-49.29509629,sao paulo,PR
80820,-25.41334851,-49.2988815,sao paulo,PR
81050,-25.49503825,-49.29960146,sao paulo,PR
81020,-25.49160656,-49.28283749,sao paulo,PR
81070,-25.48015351,-49.29687243,sao paulo,PR
81030,-25.48129915,-49.27064708,sao paulo,PR
81010,-25.47940913,-49.27385284,sao paulo,PR
81130,-25.51123248,-49.30311142,sao paulo,PR
81110,-25.5082772,-49.2937756,sao paulo,PR
81150,-25.51600248,-49.29479025,sao paulo,PR
81170,-25.53068903,-49.31438872,sao paulo,PR
81280,-25.4349924,-49.35249508,sao paulo,PR
81230,-25.45941758,-49.33020088,sao paulo,PR
81210,-25.4439745,-49.32947682,sao paulo,PR
81240,-25.47315298,-49.34015357,sao paulo,PR
81200,-25.44008842,-49.34526605,sao paulo,PR
81270,-25.45134032,-49.34622477,sao paulo,PR
81250,-25.48663938,-49.33860322,sao paulo,PR
81295,-25.43151798,-49.38051844,sao paulo,PR
81260,-25.47450257,-49.35249258,sao paulo,PR
81220,-25.45717499,-49.32270024,sao paulo,PR
81290,-25.4505126,-49.36345292,sao paulo,PR
81265,-25.48079536,-49.35979995,sao paulo,PR
81315,-25.51017257,-49.32300243,sao paulo,PR
81320,-25.47727317,-49.32436711,sao paulo,PR
81330,-25.48613423,-49.33484005,sao paulo,PR
